ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDXX89737,Adonis\AS-037,Mr. Roger Martinez,M,1985-08-01,2021-03-07,2021-08-18,1,Tonga,Turkey,16525.99,2,1,2,3250.11
IDXX79656,Adonis\AS-229,Mr. Howard Jasinski,M,2002-11-11,2021-04-06,2021-11-04,1,Bermuda,New Zealand,14726.1,1,0,1,1872.96
IDYY51103,Calisto\CS-598,Mr. Gary Reed,M,2015-04-14,2021-17-06,2022-01-27,0,Mauritius,Laos,6634.23,2,1,1,644.37
IDXX71675,Adonis\AS-925,Ms. Leana Crawford,F,1996-11-26,2021-12-02,2022-08-10,1,Dominican Republic,Fiji,12701.53,2,1,1,1412.0
IDZZ72477,Omega\OG-749,Ms. Regina Oster,F,2015-09-08,2021-02-07,2021-06-22,0,Cook Islands,Fiji,2249.78,2,1,2,419.99
IDXX67417,Adonis\AS-502,Mr. Paul Tugwell,M,2004-11-19,2021-12-27,2022-06-27,1,Micronesia,Cambodia,5021.24,2,0,1,803.58
IDXX29301,Adonis\AS-927,Ms. Carol Breen,F,1991-11-28,2021-02-05,2021-08-25,1,Poland,Mongolia,5807.31,2,0,1,890.61
IDYY49544,Calisto\CS-581,Ms. Patsy Aquirre,F,1996-03-30,2021-06-06,2022-01-04,1,Vatican City,Belgium,1136.5,0,1,1,571.46
IDYY21257,Calisto\CS-154,Mr. James Free,M,2002-26-01,2021-01-12,2021-04-26,1,Argentina,Macedonia [FYROM],12403.22,2,1,2,2051.19
IDXX01071,Adonis\AS-000,Ms. Vicki Schuler,F,2009-12-27,2021-07-25,2021-12-23,0,Lesotho,Barbados,10528.94,2,0,2,2305.14
IDZZ47654,Omega\OG-924,Mr. William Vanlandingham,M,1980-11-29,2021-09-04,2021-10-31,1,Vietnam,Greenland,10244.12,2,0,3,2140.42
IDXX83562,Adonis\AS-416,Ms. Juanita Wenzel,F,2020-11-26,2021-03-07,2021-09-23,0,Marshall Islands,Papua New Guinea,3374.15,2,1,1,483.55
IDZZ08333,Omega\OG-261,Mr. Kenneth Davis,M,2016-12-25,2021-05-27,2021-10-17,0,Slovakia,Egypt,2614.69,0,1,2,658.24
IDZZ85046,Omega\OG-068,Ms. Sharon Noel,F,2008-08-22,2021-04-05,2021-10-12,0,Thailand,Antigua and Barbuda,15913.21,2,1,1,1026.4
IDYY74626,Calisto\CS-749,Ms. Betty Tumbleson,F,1982-08-31,2021-12-03,2022-04-05,1,Mauritius,Ireland,10338.14,2,0,2,1949.57
IDZZ21724,Omega\OG-416,Ms. Nadine Nairn,F,1984-08-31,2021-10-30,2022-09-02,1,Taiwan,Saint Vincent and the Grenadines,15946.41,1,0,1,1364.6
IDYY40221,Calisto\CS-658,Ms. Lynda Pendergast,f,2011-02-21,2021-08-08,2022-07-11,0,Togo,Eritrea,4299.62,1,0,1,641.45
IDXX86670,Adonis\AS-200,Mr. Homer Gibson,M,1996-08-04,2021-08-11,2021-12-28,1,Paraguay,British Virgin Islands,4708.48,2,1,2,1110.45
IDZZ58314,Omega\OG-274,Mr. Harvey Forbes,M,2007-05-21,2021-04-01,2021-17-09,0,Svalbard and Jan Mayen,Ethiopia,7677.37,1,1,2,1100.12
IDZZ49969,Omega\OG-913,Mr. Richard Cover,M,2011-07-21,2021-06-26,2021-12-22,0,Niger,Cayman Islands,9236.99,0,1,2,1372.59
IDYY59620,Calisto\CS-386,Mr. Kevin Tomas,M,2010-01-01,2021-04-10,2022-02-27,0,Bahrain,Philippines,7526.04,2,1,2,1245.22
IDXX95294,Adonis\AS-048,Ms. Tabitha Miller,F,2017-07-22,2021-11-07,2022-03-28,0,Greenland,Mauritania,5995.4,2,0,2,1399.79
IDYY17744,Calisto\CS-092,Ms. Maria Norris,F,2012-11-03,2021-11-02,2022-04-11,0,Ethiopia,Yemen,1126.79,2,1,2,317.99
IDYY37355,Calisto\CS-462,Ms. Doris Allen,F,1990-04-03,2021-05-21,2021-10-15,1,Kenya,Marshall Islands,14790.29,2,0,2,2661.28
IDYY75729,Calisto\CS-236,Mr. Brandon Muncy,M,1984-04-20,2021-03-28,2021-08-09,1,Pitcairn Islands,Costa Rica,6098.07,1,1,2,1261.19
IDYY49596,Calisto\CS-471,Ms. Heidi Applewhite,F,2017-08-15,2021-08-04,2022-01-15,0,Guatemala,Jordan,12326.4,1,1,2,2036.82
IDYY74470,Calisto\CS-423,Mr. Harry Taylor,M,2018-10-01,2021-12-31,2022-11-12,0,Antarctica,Mayotte,7466.79,1,1,2,1341.59
IDXX20320,Adonis\AS-362,Mr. Kenneth Boucher,M,2016-04-18,2021-12-05,2022-03-25,0,Russia,Aruba,11784.15,2,0,2,2558.91
IDYY72676,Calisto\CS-128,Mr. Victor Hernandez,M,1989-11-28,2021-11-15,2022-06-14,1,Kosovo,Denmark,1725.13,1,1,1,508.29
IDXX61382,Adonis\AS-882,Mr. Mike White,M,2009-10-02,2021-05-04,2022-02-06,0,Barbados,Lesotho,10528.94,2,0,2,2306.31
IDYY01992,Calisto\CS-053,Mr. Lyle Sanchez,M,1994-11-01,2021-03-23,2021-04-15,1,Iran,Uzbekistan,1388.26,1,1,2,582.09
IDYY19730,Calisto\CS-067,Ms. Kendra Yoo,F,2019-12-04,2021-03-23,2021-11-14,0,Belgium,Montserrat,6943.82,2,1,2,1165.04
IDXX30601,Adonis\AS-698,Ms. Mary Dixon,F,1989-06-07,2021-03-28,2021-12-28,1,Christmas Island,Central African Republic,9581.35,1,0,1,1361.62
IDYY25684,Calisto\CS-904,Ms. Darci Greene,F,2015-06-09,2021-09-19,2022-04-02,0,Cyprus,Christmas Island,9117.96,2,0,2,1632.85
IDXX82128,Adonis\AS-156,Ms. Lena Dial,F,2007-12-06,2021-05-18,2021-09-30,0,Azerbaijan,Falkland Islands [Islas Malvinas],14494.96,1,0,2,3195.08
IDZZ19173,Omega\OG-237,Ms. Irma Burks,F,2018-05-29,2021-02-16,2021-06-19,0,Bhutan,Madagascar,6970.93,0,0,2,1246.08
IDZZ17267,Omega\OG-918,Mr. Kenneth Gatton,M,2018-11-05,2021-02-12,2021-03-05,0,United Arab Emirates,Croatia,4235.94,1,0,2,798.96
IDZZ21049,Omega\OG-100,Ms. Laura Briggs,F,1992-09-17,2021-03-25,2022-03-20,1,Malaysia,Tajikistan,4948.58,2,1,2,803.9
IDYY38415,Calisto\CS-884,Mr. Marcus Strohl,M,2010-01-02,2021-06-20,2022-02-25,0,Cuba,Hungary,8807.05,2,1,1,785.51
IDYY16618,Calisto\CS-333,Mr. Shane Desantis,M,1981-05-27,2021-11-28,2022-03-02,1,Thailand,Cyprus,6987.06,2,0,2,1426.03
IDYY61288,Calisto\CS-519,Ms. Josephine Namm,F,1987-05-17,2021-07-16,2022-06-03,1,Ukraine,Norfolk Island,15787.46,2,1,3,1405.75
IDYY97993,Calisto\CS-598,Mr. Carol Gaston,M,1983-05-25,2021-07-24,2021-09-10,1,Slovakia,Sweden,1277.39,1,0,2,624.9
IDXX49050,Adonis\AS-354,Ms. Doreen Green,F,1986-02-27,2021-05-26,2021-07-07,1,Estonia,American Samoa,14944.89,2,0,2,3285.05
IDXX20789,Adonis\AS-729,Mr. Charles Perlman,M,1987-06-08,2021-09-07,2022-01-19,1,Bolivia,Western Sahara,7117.19,1,1,2,1642.1
IDYY44467,Calisto\CS-657,Mr. John Carson,M,2000-12-26,2021-12-13,2022-01-31,1,Canada,American Samoa,9802.25,2,0,2,1869.9
IDZZ80468,Omega\OG-149,Mr. Walter Benson,M,1992-06-05,2021-08-28,2022-08-18,1,Nigeria,Andorra,3788.71,1,1,1,568.0
IDXX63043,Adonis\AS-068,Ms. Miriam Rogers,F,2012-10-10,2021-05-11,2022-04-26,0,Canada,Eritrea,11493.32,2,0,1,1343.06
IDZZ04415,Omega\OG-555,Mr. Frank Greenfield,M,1993-08-12,2021-09-25,2022-06-02,1,Niue,Falkland Islands [Islas Malvinas],9678.33,2,1,1,801.37
IDXX77299,Adonis\AS-637,Ms. Adrianne Esters,F,1996-07-03,2021-07-24,2022-05-30,1,Antigua and Barbuda,Bermuda,1724.7,1,1,1,514.17
IDZZ54131,Omega\OG-355,Mr. Richard Cordova,M,2002-03-02,2021-02-24,2021-05-04,1,Turks and Caicos Islands,Tunisia,7925.53,2,1,2,1134.87
IDXX60712,Adonis\AS-652,Mr. Kasey Lanham,M,2002-04-14,2021-05-14,2022-03-22,1,Monaco,Macedonia [FYROM],1195.27,2,1,1,374.32
IDYY44119,Calisto\CS-391,Ms. Dorothy Robertson,F,1983-08-15,2021-10-16,2022-05-14,1,Chile,Barbados,5584.88,1,0,2,1315.8
IDXX07127,Adonis\AS-116,Mr. Charles Weishaar,M,2009-12-28,2021-02-04,2021-06-04,0,Switzerland,Guadeloupe,7156.68,1,1,2,1560.3
IDXX25482,Adonis\AS-731,Ms. Joyce Whalen,F,1985-04-02,2021-01-10,2021-02-05,1,Montenegro,Congo [DRC],5209.3,1,0,2,1447.45
IDZZ18778,Omega\OG-716,Ms. Elizabeth Bonilla,F,1989-03-09,2021-01-26,2021-08-03,1,New Caledonia,Kyrgyzstan,11600.49,1,0,1,1110.27
IDYY63414,Calisto\CS-569,Ms. Stacy Almand,F,2001-12-22,2021-05-04,2021-08-22,1,Bolivia,Spain,8832.61,1,0,2,1834.17
IDXX31142,Adonis\AS-380,Mr. Kenneth Potter,M,1990-06-14,2021-07-17,2022-02-18,1,Monaco,Cook Islands,17265.1,1,0,1,2127.89
IDXX51399,Adonis\AS-867,Ms. Laura Howes,F,2010-11-16,2021-11-01,2022-09-17,0,Ireland,North Korea,8771.25,2,0,2,1954.31
IDXX41819,Adonis\AS-532,Mr. Kyle Waggner,M,2008-09-07,2021-08-12,2022-08-04,0,Guam,Norfolk Island,5345.03,0,1,1,934.86
IDYY76563,Calisto\CS-849,Ms. Charlotte Kendall,F,2019-07-31,2021-03-19,2022-01-17,0,Ireland,Congo [DRC],6981.75,2,0,1,736.53
IDZZ87737,Omega\OG-975,Ms. Cynthia Mastin,F,1985-11-07,2021-02-18,2022-02-06,1,Serbia,Mexico,10565.27,1,1,3,1513.06
IDXX73484,Adonis\AS-811,Mr. Louis Botsford,M,1990-04-13,2021-06-30,2021-08-03,1,Russia,New Caledonia,10612.26,2,1,1,2182.29
IDZZ74349,Omega\OG-623,Ms. Laura Maas,F,1994-07-02,2021-02-24,2021-12-17,1,British Virgin Islands,Aruba,870.46,2,1,1,310.98
IDXX88476,Adonis\AS-809,Ms. Tammy Potter,F,2002-07-06,2021-11-17,2022-04-28,1,Liberia,Luxembourg,5044.13,1,1,2,1276.69
IDZZ26809,Omega\OG-020,Ms. Teresa Corey,F,2014-06-15,2021-12-26,2022-04-25,0,South Africa,Liechtenstein,8755.75,2,0,2,1239.56
IDXX60361,Adonis\AS-222,Ms. Lillie Schuttler,F,1995-09-28,2021-07-18,2021-24-09,1,Niger,Saint Vincent and the Grenadines,7427.1,0,0,2,1982.89
IDYY46423,Calisto\CS-956,Ms. Jean Dickerson,F,2014-01-17,2021-06-20,2022-05-21,0,Senegal,Luxembourg,4352.13,0,0,2,1126.67
IDZZ76597,Omega\OG-526,Ms. Patricia Cromwell,F,2017-10-27,2021-08-21,2022-06-10,0,Libya,Samoa,18332.17,1,1,1,1257.16
IDZZ79075,Omega\OG-741,Mr. Clark Cilenti,M,2003-05-22,2021-04-10,2021-12-18,1,Timor-Leste,Maldives,5979.24,0,1,2,1117.74
IDZZ15746,Omega\OG-685,Mr. Miles Cropley,M,1987-06-27,2021-12-01,2022-10-07,1,Malta,Indonesia,10929.5,2,1,1,873.12
IDZZ42687,Omega\OG-202,Mr. Gene Rotz,M,1989-10-20,2021-12-10,2022-10-19,1,Honduras,Uganda,4235.94,1,1,1,1077.37
IDYY96455,Calisto\CS-378,Ms. Anna James,F,2017-02-04,2021-11-07,2022-06-13,0,Bermuda,Puerto Rico,1580.35,0,0,1,539.16
IDXX93772,Adonis\AS-717,Mr. Eric Peters,M,1993-07-26,2021-07-27,2022-01-09,1,Switzerland,Kiribati,15191.7,1,0,2,3095.28
IDZZ28340,Omega\OG-306,Ms. Brandie Hunter,F,1990-04-14,2021-03-17,2021-03-23,1,Mozambique,Ethiopia,3143.36,0,0,2,893.0
IDZZ74285,Omega\OG-446,Mr. Justin Bauer,M,2014-02-14,2021-09-07,2022-01-18,0,Hungary,Hong Kong,8545.51,0,0,2,1442.3
IDXX79298,Adonis\AS-505,Mr. Andrew Pierson,M,1985-11-04,2021-01-18,2021-03-20,0,Bangladesh,New Zealand,11283.48,1,1,2,2392.43
IDXX97640,Adonis\AS-242,Mr. Richard Regan,M,1982-01-20,2021-08-18,2022-04-30,1,Nicaragua,Micronesia,13470.47,1,0,2,3094.7
IDZZ62798,Omega\OG-564,Mr. Willis Parker,M,1984-01-15,2021-05-03,2022-01-09,1,British Indian Ocean Territory,Andorra,8913.31,0,0,2,1591.58
IDZZ61408,Omega\OG-086,Ms. Vicky Grenier,F,2009-02-24,2021-10-04,2022-06-16,0,Uganda,Jersey,6251.83,1,1,1,608.06
IDYY83820,Calisto\CS-455,Ms. Dolly Frazier,F,1991-05-11,Sun May  9 00:00:00 2021,2021-10-27,1,Zambia,Bolivia,9761.56,1,1,2,1783.95
IDZZ36950,Omega\OG-614,Mr. John Mendez,M,2021-10-19,2021-11-04,2022-03-03,0,Oman,Sweden,5190.96,0,1,2,938.58
IDYY62957,Calisto\CS-190,Mr. Alphonso Johnson,M,1989-04-25,2021-06-02,2022-01-07,1,Ukraine,French Guiana,9269.33,0,0,1,1283.71
IDXX85514,Adonis\AS-858,Mr. Douglas Thomas,M,1989-11-09,2021-06-09,2022-01-27,1,Fiji,Maldives,11847.3,1,0,1,1597.43
IDYY16746,Calisto\CS-601,Ms. Karen Hardee,F,1996-01-18,2021-05-04,2021-10-28,1,Saint Lucia,Jamaica,1806.69,1,0,2,714.88
IDXX03387,Adonis\AS-659,Ms. Margarite Olson,F,2000-07-04,2021-02-12,2021-11-06,1,Christmas Island,Svalbard and Jan Mayen,10963.7,2,1,2,2250.37
IDZZ95867,Omega\OG-987,Mr. Melvin Newell,M,2012-10-14,2021-11-30,2022-05-19,0,France,Sweden,1884.95,1,0,2,523.81
IDYY04219,Calisto\CS-098,Mr. Jesse Cavaliero,M,1991-09-05,2021-08-22,2021-12-03,1,Libya,Italy,1781.31,0,0,2,825.62
IDYY44369,Calisto\CS-316,Mr. William Kshywonis,M,1984-04-18,2021-08-26,2022-06-30,1,Côte d'Ivoire,China,11267.15,1,1,1,1193.56
IDYY01353,Calisto\cs-002,Mr. Steven Cone,M,1999-08-14,2021-08-03,2021-11-02,1,Cambodia,Ireland,10368.35,2,1,2,1768.33
IDYY20069,Calisto\CS-870,Mr. Gary Higgins,M,2014-02-11,2021-02-25,2021-06-17,0,Micronesia,Cook Islands,6293.91,0,0,2,1419.35
IDYY67750,Calisto\CS-514,Ms. Janet Quear,F,2005-03-19,2021-03-15,2022-01-24,1,Brunei,Liechtenstein,10781.87,2,1,1,1042.6
IDXX33288,Adonis\AS-498,Mr. Robert Churchill,M,2015-01-14,2021-10-21,2022-07-29,0,Italy,Taiwan,9679.6,0,0,1,1375.61
IDZZ20251,Omega\OG-495,Ms. Windy Becerra,F,1994-12-26,2021-10-29,2022-07-28,1,Isle of Man,Tunisia,2519.2,0,0,1,666.06
IDYY75534,Calisto\CS-407,Mr. Anthony Bright,M,1983-01-30,2021-02-02,2021-08-23,1,Somalia,Cocos [Keeling] Islands,5929.32,1,0,1,894.48
IDZZ31057,Omega\OG-560,Ms. Kasey Griffin,F,1990-09-08,2021-03-20,2021-04-19,0,Tonga,Lithuania,15931.49,2,0,2,2200.64
IDZZ40051,Omega\OG-875,Ms. Marian Peace,F,2014-11-13,2021-09-09,2022-05-11,0,Bhutan,Kenya,6384.97,1,1,1,607.4
IDYY21706,Calisto\CS-642,Mr. Terry Wright,M,1993-05-04,2021-05-30,2022-01-14,1,São Tomé and Príncipe,Qatar,5546.15,2,1,1,669.24
IDYY13701,Calisto\CS-792,Mr. Erik Ward,M,2008-10-31,2021-01-05,2021-04-07,0,Russia,China,2857.75,0,0,2,876.79
IDZZ04431,Omega\OG-413,Mr. Damion Hyman,M,1986-01-15,2021-07-07,2022-01-15,1,Australia,Mexico,14369.4,2,1,2,1830.12
IDXX52165,Adonis\AS-725,Mr. Kevin Edwards,M,2015-12-10,2021-01-10,2021-02-07,0,United Arab Emirates,Morocco,6007.41,2,0,3,2011.9
IDZZ66432,Omega\OG-291,Ms. Denise Days,F,1987-01-01,2021-01-16,2021-04-10,1,Kiribati,Ghana,18583.94,1,1,2,2372.77
IDYY46796,Calisto\CS-092,Mr. Jerold Laferriere,M,2005-06-03,2021-02-26,2021-10-19,1,French Polynesia,Tokelau,2614.63,1,1,1,563.62
IDZZ00294,Omega\OG-180,Ms. Margaret Cantu,F,2012-07-12,2021-05-12,2021-08-23,0,Palau,Réunion,9195.9,0,1,2,1357.77
IDXX80299,Adonis\AS-371,Mr. Albert Gragg,M,1980-05-21,2021-02-23,2021-04-17,1,French Guiana,Gabon,7220.3,0,0,3,2660.08
IDZZ90415,Omega\OG-738,Mr. Gene Torres,M,2017-03-23,2021-03-23,2021-08-22,0,Belgium,Colombia,8831.8,2,0,2,1245.14
IDXX61965,Adonis\AS-486,Ms. Stephanie Lynch,F,1995-01-02,2021-03-21,2021-12-05,1,Colombia,San Marino,9405.77,0,1,2,2135.67
IDYY28974,Calisto\CS-872,Ms. Michele Fosler,F,1981-03-21,2021-05-30,2021-06-28,1,American Samoa,Mauritius,13551.3,2,0,2,2474.28
IDXX59288,Adonis\AS-795,Mr. Jonathan Degraffenreid,M,2003-10-07,2021-12-10,2022-02-15,1,South Africa,Cameroon,4370.68,2,0,2,1174.28
IDZZ53373,Omega\OG-804,Ms. Susan Nugent,F,2000-06-10,2021-01-14,2021-11-07,1,Turkmenistan,Montserrat,11371.46,1,1,2,1595.26
IDXX05708,Adonis\AS-447,Ms. Lindsey Pulliam,M,2006-12-23,2021-12-25,2022-05-20,0,Egypt,Saint Helena,7172.21,1,1,2,1562.47
IDXX80123,Adonis\AS-182,Mr. Leslie Kauffman,M,2002-06-28,2021-10-15,2021-12-20,1,Iceland,Botswana,10409.26,2,0,2,2385.06
IDYY58086,Calisto\CS-219,Ms. Lillian Myers,F,1995-02-09,2021-02-19,2021-09-21,1,Guinea-Bissau,São Tomé and Príncipe,2733.53,1,1,1,573.63
IDXX24425,Adonis\AS-776,Mr. Jonathan Acosta,M,2009-03-05,2021-11-10,2022-06-28,0,China,Gabon,10304.23,2,1,1,1108.78
IDZZ65553,Omega\OG-139,Ms. Catherine Cashion,F,2019-03-21,2021-08-09,2022-05-19,0,Belarus,Slovakia,803.09,0,0,1,465.77
IDYY49996,Calisto\CS-906,Ms. Frances Parker,M,1998-04-20,2021-11-01,2022-03-16,1,Malawi,Luxembourg,7542.73,1,0,2,1626.09
IDXX28769,Adonis\AS-245,Ms. Irene Ford,F,2007-07-12,2021-08-07,2022-07-29,0,Trinidad and Tobago,Cuba,2139.18,1,1,1,467.85
IDYY42975,Calisto\CS-628,Mr. Clyde Mercado,M,2015-12-11,2021-11-19,2022-04-11,0,Equatorial Guinea,Honduras,10669.0,2,1,2,1698.31
IDXX65719,Adonis\AS-815,Ms. Amanda Villanueva,F,1997-07-31,2021-06-15,2022-02-25,1,Vatican City,Montserrat,7524.32,2,0,1,1045.7
IDZZ63583,Omega\OG-949,Ms. Etta Hadaway,F,2010-01-08,2021-06-08,2021-07-05,0,Ecuador,Peru,891.11,2,1,2,264.77
IDYY61175,Calisto\CS-166,Ms. Rachel Fitzpatrick,F,1993-04-09,2021-07-15,2021-12-28,1,Lesotho,Gibraltar,8118.05,1,1,2,1549.29
IDZZ03108,Omega\OG-165,Ms. Tamara Harris,F,2001-07-20,2021-01-08,2021-05-29,1,Maldives,Northern Mariana Islands,8017.8,2,0,2,1257.77
IDXX33859,Adonis\AS-971,Mr. Harold Coombs,M,2019-09-27,2021-09-26,2022-01-18,0,Svalbard and Jan Mayen,Jamaica,8310.87,1,0,2,1966.36
IDXX55442,Adonis\AS-069,Ms. Christine Constant,F,2001-01-13,2021-10-30,2022-04-12,1,Mongolia,Tajikistan,2779.56,1,0,2,949.29
IDZZ20503,Omega\OG-280,Ms. Margaret Bramlet,F,2005-10-23,2021-09-17,2022-05-06,1,Ukraine,Spain,2883.75,2,1,1,426.19
IDYY40044,Calisto\CS-758,Ms. Patricia Otero,F,2007-12-04,2021-04-30,2021-08-15,0,Germany,Iraq,3344.96,2,1,2,639.33
IDZZ55968,Omega\OG-854,Ms. Cheryl Hendrikson,F,1985-01-30,2021-05-11,2021-11-01,1,Iraq,British Indian Ocean Territory,5316.66,0,1,2,1033.88
IDYY50304,Calisto\CS-729,Mr. Joseph Gerke,M,1985-08-14,2021-01-30,2021-09-11,1,Bermuda,Suriname,3290.21,1,0,2,944.57
IDZZ66707,Omega\OG-971,Mr. Frederick Salmeron,M,2020-06-15,2021-07-09,2021-09-03,0,Algeria,Qatar,4900.76,2,0,2,774.26
IDZZ48720,Omega\OG-665,Ms. Lisa Yoes,M,2006-09-06,2021-11-16,2021-12-27,0,Kiribati,Christmas Island,9466.82,0,0,2,1542.18
IDYY36592,Calisto\CS-072,Ms. Heather Sims,F,2001-11-09,2021-10-12,2022-06-02,1,Norway,Mauritania,4649.25,2,0,1,675.17
IDYY58615,Calisto\CS-734,Mr. Dexter Stogner,M,1982-11-11,2021-05-15,2022-01-22,1,France,Spain,802.42,2,0,2,435.8
IDYY83053,Calisto\CS-477,Mr. Michael George,M,1992-01-09,2021-04-06,2022-02-11,1,Botswana,Venezuela,5040.38,1,1,1,1123.89
IDYY00132,Calisto\CS-068,Mr. Joshua Robles,M,2005-06-28,2021-07-22,2022-05-12,1,Sudan,Iran,3233.96,1,0,1,680.31
IDYY79975,Calisto\CS-010,Mr. Robert Vasquez,M,1988-05-07,2021-05-01,2022-04-27,1,British Indian Ocean Territory,Azerbaijan,5743.39,2,0,1,760.53
IDYY94425,Calisto\CS-243,Mr. Terry Hurley,M,2011-07-20,2021-02-10,2021-10-12,0,Botswana,Brazil,8068.15,0,1,1,960.42
IDZZ77406,Omega\OG-915,Mr. Marcus Rose,M,2012-09-05,2021-02-06,2021-12-10,1,Guyana,Brunei,18775.65,1,0,1,1422.02
IDZZ37002,Omega\OG-355,Mr. Edward Willis,M,2009-02-16,2021-11-22,2022-04-05,0,Dominican Republic,Mauritius,14572.37,1,0,2,2050.86
IDXX30723,Adonis\AS-772,Ms. Yolanda Perry,F,2020-07-05,2021-05-10,2022-03-21,1,Saint Kitts and Nevis,Laos,15593.0,2,0,1,1769.86
IDYY86324,Calisto\CS-650,Mr. Walter Watts,M,2020-07-16,2021-02-21,2021-07-22,0,Saint Kitts and Nevis,Lithuania,8231.02,0,1,2,1563.62
IDZZ77951,Omega\OG-636,Ms. Lisa Melendez,F,2001-11-03,2021-12-08,2022-05-30,1,Rwanda,Congo [Republic],1574.82,0,0,2,711.54
IDZZ43067,Omega\OG-499,Mr. Brian Richardson,M,1990-02-01,2021-11-17,2022-05-22,1,Iran,Serbia,3109.18,0,0,2,894.35
IDXX02732,Adonis\AS-422,Mr. Richard Porter,M,2007-05-26,2021-11-28,2022-09-12,0,Equatorial Guinea,Somalia,4010.88,2,1,1,549.15
IDXX26964,Adonis\AS-003,Mr. Clayton Miller,M,1994-01-09,2021-04-15,2021-08-24,1,Heard Island and McDonald Islands,Paraguay,10339.62,2,1,2,2130.66
IDYY00703,Calisto\CS-275,Mr. Steven Breit,M,1981-11-10,2021-08-31,2022-01-13,1,Australia,Bolivia,15041.78,2,0,2,2712.05
IDYY37788,Calisto\CS-536,Ms. Mildred Bradshaw,F,1984-03-10,2021-07-18,2021-10-01,1,U.S. Virgin Islands,Brazil,3895.01,2,0,2,923.0
IDYY54933,Calisto\CS-335,Mr. Brian Porter,M,2021-08-16,2021-12-02,2022-01-01,0,Timor-Leste,Palestinian Territories,10586.12,2,1,3,2446.34
IDZZ49343,Omega\OG-547,Ms. Bethany Brooks,F,1992-05-12,2021-07-20,2022-06-08,1,Hungary,Lithuania,941.77,2,0,1,360.75
IDXX51483,Adonis\AS-097,Ms. Catherine Sweeney,F,2010-11-16,2021-03-07,2021-06-06,0,South Georgia and the South Sandwich Islands,Burundi,8212.84,0,0,2,2048.01
IDXX86954,Adonis\AS-543,Mr. Charles Chandler,M,2010-08-13,2021-02-08,2021-07-16,0,Chad,Guernsey,4250.15,2,1,2,948.11
IDXX50855,Adonis\AS-318,Mr. Carl Perciful,M,2001-06-07,2021-10-19,2022-10-05,1,Bouvet Island,Morocco,9650.17,2,1,1,1140.04
IDXX51834,Adonis\AS-992,Mr. John Mangual,M,1985-03-04,2021-09-17,2022-02-18,1,Greenland,Greece,5040.38,1,1,2,1269.16
IDZZ61382,Omega\OG-945,Mr. John Engelhart,M,2017-06-22,2021-07-17,2021-10-09,0,Madagascar,Czech Republic,8237.17,2,1,2,1052.13
IDZZ66244,Omega\OG-346,Mr. Samuel Marcus,M,Mon Jan  6 00:00:00 1992,2021-09-24,2022-06-20,1,Canada,Malta,8362.18,0,0,1,1021.04
IDXX65028,Adonis\AS-476,Ms. Monique Boylan,F,2003-05-22,2021-01-21,2021-03-02,1,Jamaica,Jersey,7433.47,0,1,2,1786.65
IDXX08624,Adonis\AS-395,Ms. Kathleen Lohmann,F,1999-10-16,2021-09-26,2022-09-11,1,Japan,Greece,9421.29,0,1,2,2139.22
IDXX27332,Adonis\AS-017,Mr. Nathan Clark,M,1993-05-04,2021-07-09,2021-10-22,1,Cook Islands,Kiribati,2212.56,0,0,2,947.76
IDZZ87514,Omega\OG-851,Ms. Joni Moye,F,2010-03-22,2021-08-31,2022-08-19,0,British Virgin Islands,Panama,2062.44,1,0,1,417.29
IDYY50783,Calisto\CS-704,Ms. Lillie Schuttler,F,1980-09-08,2021-25-01,2021-07-20,1,Mayotte,Togo,5453.45,2,1,2,1059.65
IDZZ41704,Omega\OG-008,Mr. David Pena,M,1990-07-23,2021-01-22,2021-05-22,1,Fiji,Kiribati,1959.99,1,0,2,644.95
IDXX65255,Adonis\AS-296,Mr. Nathaniel Fink,M,2004-07-31,2021-05-02,2022-02-20,1,Kyrgyzstan,Marshall Islands,10029.21,1,1,2,2156.45
IDYY20490,Calisto\cs-585,Mr. George Raley,M,2020-05-23,2021-07-23,2021-11-08,0,Vietnam,Papua New Guinea,4546.81,2,1,2,819.77
IDXX62929,Adonis\AS-952,Ms. Wendy Olson,F,1982-07-16,2021-01-02,2021-08-28,1,Saint Vincent and the Grenadines,Cameroon,8068.58,2,0,2,1910.9
IDXX62398,Adonis\AS-350,Mr. Gregory Page,M,2007-03-23,2021-03-19,2021-08-18,0,Senegal,Netherlands Antilles,5906.11,2,1,2,1241.55
IDXX47942,Adonis\AS-623,Ms. Linda Giesen,M,2007-08-29,2021-06-29,2021-11-10,0,Taiwan,Portugal,11250.5,1,1,2,2292.32
IDXX68104,Adonis\AS-288,Ms. Joanne Montoya,F,1985-03-18,2021-08-30,2022-01-12,1,British Virgin Islands,Djibouti,11370.02,2,0,2,2578.54
IDXX36341,Adonis\AS-371,Ms. Yvette Tran,F,1982-08-17,2021-11-18,2022-01-20,1,Jamaica,South Korea,13469.43,2,1,2,2690.73
IDXX85215,Adonis\AS-537,Ms. Carol Hershman,F,1985-09-24,2021-10-31,2022-05-05,1,Montenegro,Belgium,1428.14,0,1,1,575.08
IDXX44175,Adonis\AS-828,Mr. Leroy Hansbrough,M,2009-10-15,2021-08-26,2021-11-16,0,Saint Vincent and the Grenadines,Benin,6942.16,1,1,2,1524.62
