ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDZZ69902,Omega\OG-707,Mr. Jesse Wells,M,2009-02-15,2021-11-15,2022-04-08,0,New Zealand,Guinea-Bissau,16651.73,2,0,2,2199.26
IDXX87694,Adonis\AS-481,Ms. Linda Yarbrough,F,2019-09-09,2021-02-21,2021-04-20,0,Northern Mariana Islands,Laos,4522.05,0,1,2,1172.44
IDXX39746,Adonis\AS-967,Ms. Viviana Rising,F,2002-12-04,2021-12-27,2022-05-01,1,Vatican City,Spain,1364.77,2,1,2,758.9399999999999
IDZZ78501,Omega\OG-104,Ms. Michelle Stern,F,2013-12-09,2021-08-24,2021-10-28,0,Saint Vincent and the Grenadines,Svalbard and Jan Mayen,8486.77,2,1,2,1086.15
IDXX26854,Adonis\AS-463,Mr. Mark Parker,M,2001-08-02,2021-10-26,2022-07-14,1,Philippines,Antigua and Barbuda,16681.14,2,0,1,1967.7
IDYY59172,Calisto\CS-699,Ms. Kristi Gilmore,F,1989-03-15,2021-01-12,2021-01-17,1,Morocco,Marshall Islands,15700.39,2,0,3,4058.54
IDZZ45388,Omega\OG-139,Ms. Esther Overturf,F,2009-08-01,2021-05-31,2021-09-07,0,Netherlands,Canada,6460.83,0,1,2,1068.35
IDZZ20633,Omega\OG-572,Ms. Leann Kroll,F,2006-06-19,2021-09-05,2022-02-02,0,Czech Republic,Croatia,525.54,0,0,2,474.86
IDYY84554,Calisto\CS-928,Ms. Lawanda Washington,F,2012-04-06,2021-06-08,2022-01-07,0,Tajikistan,Martinique,12288.53,1,0,1,1288.33
IDYY28083,Calisto\CS-607,Ms. Karen Causey,F,2020-07-22,2021-11-06,2022-09-03,0,Solomon Islands,French Guiana,16305.98,1,1,2,2621.61
IDYY62756,Calisto\CS-937,Mr. Michael Foley,M,1993-02-15,2021-01-25,2022-01-07,1,Northern Mariana Islands,Bahamas,13422.75,2,0,1,1372.94
IDXX42492,Adonis\AS-893,Mr. Louie Franklin,M,2017-04-11,2021-05-06,2022-04-05,0,Azerbaijan,Maldives,4854.24,0,0,1,886.66
IDZZ58967,Omega\OG-813,Ms. Peggy Ross,F,2010-09-28,2021-01-16,2021-05-29,0,Eritrea,Laos,6641.52,0,1,2,1095.19
IDXX86455,Adonis\AS-945,Mr. Richard Sims,M,1991-10-26,2021-11-08,2022-08-25,1,Christmas Island,Guadeloupe,18526.68,2,0,1,2165.19
IDYY84522,Calisto\CS-727,Mr. Lewis Castro,M,2018-07-25,2021-12-20,2022-11-21,0,Tanzania,Mongolia,8974.0,2,1,1,806.39
IDZZ63873,Omega\OG-125,Mr. Claud Koziel,M,2001-02-12,2021-07-17,2022-03-27,1,Tunisia,Bahrain,4035.83,1,0,2,886.85
IDZZ95205,Omega\OG-826,Mr. John Hornbuckle,M,1990-04-05,2021-05-22,2022-05-04,1,Benin,North Korea,12155.55,1,0,1,1141.42
IDXX90662,Adonis\AS-977,Ms. Brandi Croteau,F,2013-12-14,2021-10-30,2022-06-02,0,Portugal,Ecuador,8443.85,1,1,1,1028.91
IDZZ07036,Omega\OG-467,Mr. Mitchell Pedrick,M,2016-08-02,2021-08-30,2021-12-02,0,South Africa,Equatorial Guinea,3829.02,0,1,2,788.29
IDXX00662,Adonis\AS-530,Ms. Carol Walker,F,2007-08-26,2021-09-08,2022-01-18,0,Kuwait,Mexico,13327.04,1,1,2,2665.23
IDXX94198,Adonis\AS-985,Mr. Michael Feltner,M,1986-11-06,2021-05-31,2022-02-10,1,Belgium,Comoros,7926.54,0,0,1,1286.89
IDXX88984,Adonis\AS-358,Ms. Diana Lerch,F,2004-11-13,2021-03-31,2021-08-04,1,Chile,Bhutan,18106.14,2,0,2,3917.88
IDZZ16149,Omega\OG-700,Mr. Ryan Younker,M,1996-06-14,2021-02-17,2021-05-30,1,Nigeria,Uruguay,8245.98,0,1,2,1355.89
IDXX86042,Adonis\AS-971,Mr. Ronald Wiles,M,2010-03-07,2021-02-27,2021-06-18,0,Iraq,Svalbard and Jan Mayen,5033.29,2,0,2,1206.2
IDZZ88051,Omega\OG-151,Mr. Michael Thacher,M,1993-11-04,2021-03-27,2021-05-01,1,Andorra,Cook Islands,17097.91,1,1,3,3143.57
IDZZ81805,Omega\OG-369,Mr. Thomas Lawhon,M,2005-07-13,2021-11-11,2022-04-14,1,Albania,Mauritius,7859.28,1,1,2,1827.6750000000002
IDZZ28529,Omega\OG-697,Mr. David Towne,M,1984-02-06,2021-01-25,2021-07-02,1,Niue,Ecuador,10129.06,2,0,2,1514.71
IDXX97065,Adonis\AS-877,Ms. Bettie Ruhland,F,2012-05-13,2021-12-09,2022-06-27,0,Bulgaria,United Arab Emirates,3379.89,1,0,1,643.14
IDXX02190,Adonis\AS-185,Ms. Virginia Law,F,1994-03-27,2021-02-18,2022-02-04,1,Mauritania,Serbia,3900.39,1,0,1,797.83
IDYY76503,Calisto\CS-911,Ms. Carolyn Peachey,F,2005-06-01,2021-01-08,2021-06-12,1,Sudan,Algeria,3409.93,1,0,2,966.91
IDZZ36597,Omega\OG-065,Mr. Thomas Graf,M,2005-01-06,2021-01-07,2021-07-02,1,Latvia,Ukraine,1043.83,0,1,2,581.79
IDZZ08054,Omega\OG-541,Ms. Loretta Province,F,2018-01-05,2021-09-12,2021-10-22,0,Antarctica,Slovakia,13870.9,2,0,2,1848.57
IDZZ97835,Omega\OG-305,Ms. Susan Reynolds,F,1990-09-01,2021-12-30,2022-11-01,1,Morocco,U.S. Virgin Islands,5949.12,1,1,1,692.64
IDXX68380,Adonis\AS-967,Ms. Irene Lopez,F,2015-02-05,2021-10-22,2022-01-21,0,Isle of Man,Burundi,7160.43,2,1,2,1463.34
IDYY73914,Calisto\CS-413,Mr. Lee Watkins,M,1980-05-13,2021-07-01,2021-09-24,1,Yemen,Saint Helena,7744.42,0,0,2,1782.65
IDXX40760,Adonis\AS-093,Mr. Eric Loera,M,2014-03-25,2021-02-28,2021-06-16,0,Hungary,Nauru,13962.04,2,0,2,2982.51
IDYY50998,Calisto\CS-479,Ms. Penny Roylance,F,1985-01-24,2021-06-02,2022-05-03,1,Nepal,Montenegro,5927.91,1,0,1,891.25
IDXX09419,Adonis\AS-229,Mr. Arthur Veach,M,1992-07-20,2021-08-29,2022-03-18,1,Thailand,Vatican City,8728.52,2,1,1,1051.03
IDZZ68920,Omega\OG-885,Mr. Douglas Holliday,M,1987-02-04,2021-07-05,2021-11-17,1,Tonga,Yemen,15390.59,1,1,2,2027.41
IDYY31080,Calisto\CS-747,Ms. Ella Wolfe,F,2001-07-28,2021-05-24,2021-06-03,1,Tunisia,Cayman Islands,8832.99,0,1,2,1763.11
IDZZ74466,Omega\OG-322,Ms. April Rivera,F,1997-06-13,2021-06-02,2021-06-28,1,Ghana,Sierra Leone,1186.49,1,0,2,549.05
IDXX91303,Adonis\AS-340,Mr. Scotty Patnode,M,1995-11-25,2021-07-02,2021-08-27,1,Swaziland,Macedonia [FYROM],7650.04,1,0,2,1918.41
IDZZ65319,Omega\OG-228,Mr. Raul Lucas,M,2008-12-29,2021-08-18,2022-01-28,0,Burundi,Aruba,11173.46,1,1,2,1479.83
IDXX52952,Adonis\AS-499,Ms. Katelyn Bell,F,1989-07-12,2021-09-26,2021-11-10,1,Belarus,Tunisia,2639.48,1,0,2,933.03
IDYY53665,Calisto\CS-941,Mr. Carmelo White,M,1993-01-06,2021-04-03,2021-04-11,1,Zambia,Montenegro,6276.27,1,0,3,1922.82
IDXX10880,Adonis\AS-947,Ms. Melanie Braddy,F,1989-11-27,2021-07-16,2021-12-10,1,Zimbabwe,South Africa,1429.65,1,0,2,686.88
IDXX55105,Adonis\AS-963,Mr. Marc Ruiz,M,1988-04-25,2021-03-30,2022-02-26,1,Libya,Iran,3583.23,2,0,2,1017.09
IDZZ21083,Omega\OG-815,Mr. Ron Meza,M,1980-02-19,2021-10-13,2021-12-22,1,France,Nauru,14734.85,1,1,2,1958.45
IDZZ46553,Omega\OG-807,Mr. Miguel Atkins,M,2008-09-17,2021-06-21,2022-01-23,0,Denmark,Antarctica,14656.65,2,1,2,1755.71
IDYY41792,Calisto\CS-908,Ms. Kristen Crooks,F,1991-10-14,2021-07-01,2022-04-27,1,Guam,Svalbard and Jan Mayen,9259.77,2,0,1,1039.04
IDYY86539,Calisto\CS-210,Ms. Barbara Mccarthy,F,2017-04-29,2021-11-02,2021-11-21,0,Pitcairn Islands,Cambodia,14378.48,2,1,3,3265.6
IDYY34977,Calisto\CS-188,Mr. Lester Lopez,M,1980-08-18,2021-09-17,2022-08-01,1,Russia,Azerbaijan,4500.2,1,1,1,698.72
IDYY59678,Calisto\CS-105,Mr. John Dove,M,2011-06-29,2021-09-12,2022-02-13,0,Saint Lucia,Brazil,3287.95,0,1,2,850.02
IDXX86292,Adonis\AS-016,Mr. Robert Lumukanda,M,2001-01-29,2021-03-21,2022-03-07,1,South Korea,Palau,3235.89,0,0,1,822.67
IDYY10392,Calisto\CS-718,Mr. Otto Whorton,M,1982-09-16,2021-06-22,2021-09-19,1,Malawi,Guatemala,14069.77,1,1,2,2408.1
IDYY52854,Calisto\CS-396,Mr. Christian Jacobs,M,2011-03-13,2021-11-22,2022-04-04,0,Gambia,Macau,13190.57,1,1,2,3265.3500000000004
IDYY43669,Calisto\CS-206,Mr. Bradley Mckenzie,M,2018-05-20,2021-11-22,2022-06-04,0,Vatican City,Libya,1787.15,0,1,2,639.28
IDYY51308,Calisto\CS-813,Ms. Margaret Lothrop,F,2009-09-29,2021-05-22,2021-11-17,0,Hong Kong,Palestinian Territories,7717.61,0,0,2,1664.98
IDXX68284,Adonis\AS-704,Mr. Malcolm Lupez,M,1986-02-14,2021-06-05,2021-11-19,1,Taiwan,Greenland,9341.62,1,0,2,2266.45
IDYY11905,Calisto\CS-889,Mr. Ernest Torres,M,2017-05-04,2021-05-09,2022-03-07,0,India,Peru,16969.92,1,1,1,1487.41
IDXX77519,Adonis\AS-158,Mr. Henry Valencia,M,1997-04-19,2021-07-11,2022-05-12,1,British Virgin Islands,Malawi,11407.02,1,0,1,1539.23
IDXX84192,Adonis\AS-607,Ms. Pam Penland,F,2021-10-01,2021-12-01,2022-09-28,0,Iraq,Antarctica,12477.15,1,1,1,1387.84
IDZZ28732,Omega\OG-234,Ms. Rebecca Simpson,F,1987-05-11,2021-09-15,2022-05-01,1,Greece,Papua New Guinea,13209.72,1,0,2,2994.255
IDYY50391,Calisto\CS-410,Ms. Denise Gunderson,F,2019-11-26,2021-12-14,2021-12-31,0,Somalia,Papua New Guinea,10936.76,1,1,2,1843.22
IDZZ92675,Omega\OG-511,Mr. Calvin Smith,M,1998-03-04,2021-09-23,2022-01-09,1,Guyana,Norfolk Island,14419.2,1,0,2,2145.25
IDZZ30894,Omega\OG-175,Ms. Linda Gaston,F,2006-07-09,2021-07-11,2021-12-04,0,Spain,South Korea,10196.2,1,0,2,1520.64
IDXX08116,Adonis\AS-593,Mr. Roy Finch,M,1994-12-14,2021-08-23,2021-09-28,1,Bouvet Island,Bermuda,11643.62,1,0,2,2730.53
IDZZ62466,Omega\OG-456,Ms. Maria White,F,2013-01-12,2021-07-21,2021-08-21,0,Vietnam,Austria,9144.89,0,0,3,2056.36
IDXX89903,Adonis\AS-385,Ms. Deborah Youngman,F,2007-02-26,2021-06-05,2022-05-15,0,Saint Lucia,Guam,15872.36,2,1,2,3026.06
IDXX17469,Adonis\AS-322,Ms. Jean Gagnon,F,1995-08-31,2021-03-12,2021-06-08,1,United States,Guinea-Bissau,8395.08,2,0,2,1974.37
IDYY73027,Calisto\CS-805,Mr. Walter Chamblee,M,2010-11-19,2021-05-07,2021-07-15,0,French Polynesia,Angola,16531.05,2,0,2,1415.695
IDYY49293,Calisto\CS-594,Ms. Adrianne Boothe,F,1992-08-06,2021-11-05,2022-09-24,1,Paraguay,Puerto Rico,4721.6,0,1,2,1167.33
IDYY14916,Calisto\CS-564,Ms. Patricia Barlow,F,1994-05-28,2021-08-01,2022-06-10,1,Slovenia,Haiti,8304.44,2,0,1,961.65
IDXX40502,Adonis\AS-082,Ms. Merry Raymond,F,2019-03-28,2021-08-29,2022-08-14,0,Saint Kitts and Nevis,Sudan,9905.6,0,0,2,2383.57
IDYY79750,Calisto\CS-375,Ms. Marie Cumberbatch,F,1981-07-26,2021-06-29,2022-04-20,1,Barbados,Liberia,5539.34,1,1,1,777.53
IDYY14707,Calisto\CS-886,Ms. Lois Jacobsen,F,1994-12-20,2021-08-09,2021-09-06,1,Guinea-Bissau,Isle of Man,4815.57,2,1,2,961.09
IDZZ24119,Omega\OG-373,Mr. Steven Anthony,M,1981-11-04,2021-06-27,2021-12-10,1,Canada,Réunion,15861.35,1,0,2,2316.2
IDXX82977,Adonis\AS-874,Ms. Leslie Quella,F,2021-12-25,2021-11-30,2022-09-05,0,Mauritania,Senegal,814.63,2,1,1,255.47
IDXX67043,Adonis\AS-664,Mr. Norman Phelps,M,2020-02-24,2021-04-05,2021-12-23,0,Northern Mariana Islands,Anguilla,15000.44,1,0,1,1798.65
IDXX10985,Adonis\AS-642,Mr. Peter Phipps,M,1991-08-22,2021-07-25,2021-09-01,1,Congo [Republic],Aruba,9567.23,1,0,2,2320.64
IDYY24226,Calisto\CS-027,Mr. James English,M,2002-01-22,2021-10-28,2022-03-28,1,Antigua and Barbuda,Cook Islands,11498.7,2,0,2,2148.46
IDXX43890,Adonis\AS-822,Mr. Ray Frierson,M,1988-07-09,2021-01-25,2021-05-07,1,Uruguay,South Georgia and the South Sandwich Islands,2868.27,0,0,2,1067.52
IDZZ31915,Omega\OG-159,Mr. Nathan Acosta,M,1997-12-14,2021-10-01,2021-12-25,1,Rwanda,Thailand,8062.92,2,1,2,1719.5099999999998
IDZZ61110,Omega\OG-892,Ms. Evelyn Fowler,F,1981-11-20,2021-05-03,2022-03-11,1,Marshall Islands,Latvia,12289.31,2,0,1,1039.22
IDZZ73274,Omega\OG-565,Ms. Bridgette Scales,F,1983-06-11,2021-02-18,2021-05-28,1,Poland,Congo [Republic],5813.25,2,1,2,453.705
IDZZ08141,Omega\OG-913,Ms. Rebecca Fernandes,F,1980-07-19,2021-10-09,2022-04-24,1,Nicaragua,Kenya,13601.43,2,1,2,1740.62
IDXX99606,Adonis\AS-077,Ms. April Monk,F,2014-12-31,2021-10-05,2022-03-27,0,Suriname,Antigua and Barbuda,1592.72,1,0,2,620.81
IDXX10935,Adonis\AS-780,Mr. James Ackerman,M,1999-08-10,2021-08-21,2021-12-12,1,Norway,Bahamas,7391.13,1,1,2,1695.75
IDXX22654,Adonis\AS-718,Ms. Rebecca Lombardi,F,2019-06-14,2021-03-02,2021-05-06,0,Kazakhstan,Malaysia,5908.99,0,0,2,1586.81
IDZZ97156,Omega\OG-937,Mr. Gene Torres,M,2007-01-09,2021-06-23,2022-01-25,0,Cocos [Keeling] Islands,Ukraine,9318.02,1,0,1,860.34
IDYY80807,Calisto\CS-977,Ms. Vera Sanchez,F,2000-07-05,2021-11-14,2022-06-09,1,Hungary,Saint Kitts and Nevis,8035.91,0,0,1,1181.32
IDZZ58331,Omega\OG-328,Mr. Jason Richards,M,1981-12-09,2021-09-21,2022-07-30,1,Norway,France,1637.43,0,1,2,639.4
IDXX70719,Adonis\AS-230,Mr. Steven Webster,M,1988-11-14,2021-01-19,2021-04-18,1,Qatar,Sweden,4602.29,0,0,2,1418.43
IDZZ95933,Omega\OG-098,Mr. Alexander Jackson,M,2002-01-08,2021-09-03,2021-10-28,1,Kyrgyzstan,Bouvet Island,12614.18,2,1,2,1629.36
IDZZ48451,Omega\OG-096,Ms. Grace Pewitt,F,2012-03-03,2021-12-08,2022-10-09,0,Zimbabwe,Liberia,5091.69,0,0,2,1030.18
IDZZ49602,Omega\OG-047,Ms. Mary Varian,F,2004-02-21,2021-09-09,2022-01-19,1,Senegal,Afghanistan,8411.57,1,1,2,1269.58
IDZZ90443,Omega\OG-232,Mr. Tomas Blue,M,1988-05-28,2021-01-21,2021-11-15,1,South Korea,Senegal,13160.66,1,1,1,1078.6
IDYY08076,Calisto\CS-643,Mr. Dale Mcwayne,M,2000-02-22,2021-11-25,2022-10-11,1,Mauritius,Mongolia,8804.41,2,1,1,910.45
IDXX69985,Adonis\AS-339,Ms. Natalie Porter,F,1992-07-13,2021-06-27,2021-07-21,1,Lithuania,French Polynesia,15824.9,1,0,2,3563.4
IDYY94129,Calisto\CS-768,Ms. Cynthia Woods,F,2015-06-25,2021-08-19,2021-08-25,0,British Indian Ocean Territory,Peru,15977.47,1,1,2,2570.74
IDXX39005,Adonis\AS-533,Ms. Loretta Whitehurst,F,2018-06-01,2021-10-04,2022-05-31,0,Ecuador,Brunei,18570.98,1,1,1,1937.03
IDZZ19178,Omega\OG-031,Mr. Aaron Mcgowan,M,1997-03-05,2021-08-28,2022-01-30,1,Greenland,Mali,6527.31,1,0,2,1190.66
IDYY86819,Calisto\CS-611,Ms. Patricia Bennett,F,2003-07-16,2021-01-01,2021-04-25,1,Slovakia,France,1340.86,2,0,2,523.23
IDYY89473,Calisto\CS-613,Mr. Brian Meek,M,2009-03-22,2021-06-08,2021-07-28,0,Kazakhstan,Vanuatu,12025.49,2,1,2,950.99
IDXX27362,Adonis\AS-501,Ms. Nancy Hartshorn,F,2010-11-27,2021-11-11,2022-08-01,0,Namibia,Cuba,11542.46,1,0,1,1454.57
IDYY47101,Calisto\CS-710,Mr. Howard Colter,M,2012-05-08,2021-12-29,2022-06-29,0,French Guiana,Morocco,5713.88,2,1,1,574.51
IDYY00085,Calisto\CS-011,Ms. Rosemary Stephenson,F,2020-04-05,2021-07-23,2021-08-27,0,Jordan,Christmas Island,8702.47,1,1,2,763.53
IDXX24564,Adonis\AS-564,Mr. Jim Kenney,M,2018-04-01,2021-01-26,2021-12-17,0,Saint Helena,Congo [DRC],4077.43,0,1,1,721.8
IDXX64542,Adonis\AS-587,Ms. Nicole Hughes,F,2015-08-15,2021-11-04,2021-11-23,0,Paraguay,Turkmenistan,14004.62,1,1,2,2790.37
IDXX14732,Adonis\AS-490,Ms. Sindy Pendleton,F,1998-04-23,2021-03-11,2022-01-17,1,Armenia,Morocco,4720.21,1,0,1,872.34
IDXX97411,Adonis\AS-576,Mr. Earl Davidson,M,2017-08-23,2021-04-14,2022-03-04,0,Nauru,French Polynesia,5144.09,0,1,1,819.42
IDZZ89247,Omega\OG-550,Ms. Bonnie Morton,F,1986-01-06,2021-11-04,2022-09-11,1,Montenegro,Saint Helena,8030.23,0,1,2,1329.56
IDZZ51647,Omega\OG-425,Mr. Anthony Hall,M,2006-06-18,2021-05-15,2021-07-22,0,Congo [Republic],Argentina,9083.98,1,1,2,1255.67
IDYY81788,Calisto\CS-346,Ms. Brittany Jenkins,F,1980-07-29,2021-07-05,2021-07-17,1,Tuvalu,Guinea,19169.04,2,0,3,4897.18
IDYY78339,Calisto\CS-990,Mr. Jeremy Bernd,M,2010-09-24,2021-04-26,2021-06-13,0,Turkey,Trinidad and Tobago,9823.19,1,1,3,2401.36
IDXX15361,Adonis\AS-515,Ms. Sara Naiman,F,2006-07-01,2021-08-05,2022-05-25,0,Thailand,Bhutan,1693.04,2,0,1,370.99
IDZZ08554,Omega\OG-436,Mr. Randy Lassiter,M,1984-06-13,2021-03-03,2021-11-23,1,Cocos [Keeling] Islands,Cayman Islands,19174.27,2,1,1,1303.62
IDZZ36793,Omega\OG-336,Ms. Sarah Ramos,F,1996-10-13,2021-08-03,2021-08-09,1,Georgia,Montserrat,9991.92,2,0,2,1498.29
IDYY97020,Calisto\CS-406,Mr. Marvin Schley,M,1980-02-06,2021-04-14,2021-10-24,1,Kosovo,Dominica,8239.55,1,1,2,783.975
IDZZ60595,Omega\OG-751,Ms. Isabel Swenson,F,2014-03-11,2021-05-18,2021-08-22,0,Ghana,Congo [DRC],2860.08,1,1,2,287.115
IDZZ33054,Omega\OG-802,Ms. Ebony Forrest,F,2016-02-01,2021-08-19,2021-12-20,0,Burundi,Montenegro,5238.48,0,0,2,1044.37
IDXX20512,Adonis\AS-818,Mr. Tyrone Hernandez,M,1995-10-31,2021-08-31,2022-04-09,1,Poland,Togo,5100.99,0,0,2,1521.7
IDYY12099,Calisto\CS-220,Mr. Walter Head,M,2016-09-23,2021-12-07,2022-02-26,0,British Virgin Islands,Bulgaria,8650.19,2,1,2,1408.18
IDYY52764,Calisto\CS-032,Mr. Michael Rock,M,2010-09-08,2021-12-15,2022-09-02,0,Japan,Germany,9058.35,1,1,1,927.86
IDYY57468,Calisto\CS-017,Mr. Craig Fischer,M,2005-12-28,2021-06-21,2022-03-05,1,Chile,Ireland,11634.82,2,0,2,2147.05
IDXX78620,Adonis\AS-260,Ms. Janina Ruiz,F,2017-09-07,2021-04-13,2021-05-22,0,Bahamas,Tajikistan,12211.88,1,0,3,3964.89
IDYY11040,Calisto\CS-982,Ms. Charlene Welch,F,1982-03-21,2021-04-10,2021-12-24,1,Canada,Martinique,6001.53,1,1,1,806.8
IDYY51293,Calisto\CS-252,Mr. Frank Gordon,M,1988-06-01,2021-02-23,2021-10-18,1,Zimbabwe,Zambia,669.43,0,1,1,534.16
IDXX39251,Adonis\AS-753,Ms. Kimberly Kirby,F,2001-06-09,2021-12-27,2022-11-22,1,Portugal,South Korea,10515.9,2,1,1,1226.93
IDXX58468,Adonis\AS-800,Mr. Tracy Rivera,M,1996-04-18,2021-03-12,2021-12-27,1,Liberia,Cape Verde,1914.28,2,1,1,439.7
IDZZ27535,Omega\OG-384,Mr. Joel Rennemeyer,M,1985-04-05,2021-08-25,2021-09-29,1,Sudan,Jersey,5014.19,1,1,2,910.3
IDYY27231,Calisto\CS-300,Ms. Margret Andrews,F,1986-02-09,2021-10-20,2022-09-02,1,British Indian Ocean Territory,Poland,8180.36,0,1,1,1073.71
IDXX94439,Adonis\AS-305,Mr. Mario Fuentes,M,1995-09-18,2021-03-30,2021-04-21,1,Gambia,Qatar,7040.77,2,0,2,1705.03
IDZZ71875,Omega\OG-453,Mr. George Parra,M,1998-12-18,2021-10-29,2021-11-27,1,Liberia,Indonesia,13716.06,2,1,3,2483.12
IDYY92730,Calisto\CS-328,Mr. James Plackett,M,1998-08-20,2021-11-07,2022-05-14,1,Uganda,Bermuda,10598.72,1,0,2,2116.19
IDYY34487,Calisto\CS-173,Ms. Ophelia Heredia,F,2005-09-05,2021-09-05,2022-05-16,1,Liberia,China,11677.28,1,1,1,1215.07
IDXX91460,Adonis\AS-437,Ms. Evia Gurule,F,2016-08-13,2021-06-04,2021-09-24,0,Uzbekistan,Sri Lanka,4057.48,0,0,2,1209.43
IDZZ06252,Omega\OG-547,Ms. Carlene Phillips,F,2004-02-13,2021-07-09,2021-11-13,1,Laos,Yemen,5721.24,2,0,2,982.43
IDYY78075,Calisto\CS-145,Ms. Vickey Haza,F,1981-07-17,2021-10-11,2022-09-03,1,Djibouti,Colombia,12817.57,2,1,2,2114.17
IDZZ32154,Omega\OG-158,Mr. Bobby Wright,M,1984-07-03,2021-07-31,2021-10-16,1,Azerbaijan,Slovenia,2708.67,1,1,2,659.14
IDYY87636,Calisto\CS-625,Ms. Ollie Boyd,F,1988-07-10,2021-03-18,2021-06-05,1,Namibia,Mali,5132.25,0,1,2,1224.25
IDYY51234,Calisto\CS-304,Mr. Nicholas Merrigan,M,2001-07-21,2021-02-15,2021-10-29,1,Kazakhstan,Cyprus,3103.3,2,0,1,538.87
IDYY93166,Calisto\CS-532,Mr. James Inyart,M,1991-05-18,2021-04-21,2021-07-01,1,American Samoa,San Marino,16724.97,2,0,2,2979.7
IDYY69012,Calisto\CS-994,Mr. Omar Hardy,M,2008-09-05,2021-01-21,2021-09-03,0,Sri Lanka,Iceland,9681.58,1,0,1,1071.49
IDZZ47780,Omega\OG-609,Ms. Jeanette Parsons,F,2007-01-25,2021-02-20,2021-03-14,0,Angola,South Africa,2217.3,0,1,3,727.23
IDYY10651,Calisto\CS-132,Mr. Neil Mitchell,M,1980-08-29,2021-04-03,2022-03-08,1,Venezuela,Papua New Guinea,16658.34,1,0,1,1751.54
IDZZ41355,Omega\OG-349,Mr. James Pruchnik,M,1991-03-25,2021-06-23,2022-03-14,1,French Polynesia,Wallis and Futuna,3002.2,0,0,1,709.33
IDXX94870,Adonis\AS-836,Mr. John Adams,M,2001-07-20,2021-03-09,2021-06-01,1,Saint Lucia,Turkmenistan,11513.45,1,1,2,2428.66
IDYY13015,Calisto\CS-174,Mr. Manuel Harrington,M,1992-10-08,2021-12-02,2022-04-01,1,Norfolk Island,Guernsey,17626.18,2,0,2,3116.09
IDXX56034,Adonis\AS-463,Mr. Jacob Gist,M,2011-06-15,2021-01-15,2021-06-28,0,Palau,Bangladesh,5045.01,2,1,2,1091.05
IDXX55715,Adonis\AS-417,Mr. Harold Moore,M,1997-01-19,2021-08-14,2022-02-21,1,Mauritania,Tuvalu,18234.61,1,0,1,2221.77
IDXX28143,Adonis\AS-436,Ms. Della Salazar,F,2008-11-26,2021-08-28,2021-10-23,0,Isle of Man,Croatia,1739.19,0,0,3,1377.4950000000001
IDXX14041,Adonis\AS-100,Ms. Brenda Simpson,F,2009-11-29,2021-02-25,2022-01-05,0,Chile,Kenya,11763.86,2,0,1,1386.59
IDXX48873,Adonis\AS-410,Ms. Angela Bailey,F,2013-01-08,2021-05-15,2022-01-03,0,Martinique,Cape Verde,3971.28,1,1,1,625.36
IDZZ05942,Omega\OG-067,Mr. Alec Woo,M,2011-01-07,2021-07-06,2022-03-05,0,Norway,Lebanon,3561.22,0,1,2,755.49
IDYY28714,Calisto\CS-751,Ms. Meredith Ventura,F,2010-10-26,2021-04-22,2021-04-30,0,Kosovo,Central African Republic,4006.47,2,0,2,819.8
IDYY71401,Calisto\CS-177,Ms. Edwina Culpepper,F,2017-09-14,2021-05-30,2021-08-31,0,Malaysia,Venezuela,18300.35,1,0,2,3228.71
IDZZ55962,Omega\OG-699,Ms. Dorothy Parnell,F,2009-07-22,2021-09-15,2022-08-27,0,Macau,Malawi,9497.56,0,1,2,1394.46
IDZZ86174,Omega\OG-942,Mr. Anthony Clemons,M,1993-08-17,2021-01-19,2021-09-28,1,Egypt,Colombia,11275.35,1,0,1,1089.45
IDZZ63041,Omega\OG-217,Ms. Debra Williams,F,1980-05-18,2021-06-08,2022-03-01,1,Croatia,Serbia,475.92,2,1,1,299.32
IDXX77653,Adonis\AS-606,Mr. Timothy Robinson,M,2003-08-14,2021-10-18,2022-02-22,1,Montserrat,Algeria,6620.3,2,0,2,1623.93
IDZZ39222,Omega\OG-956,Ms. Carolyn Warwick,F,1983-03-03,2021-09-23,2022-05-20,1,Libya,Mauritania,2926.2,1,0,1,580.67
IDZZ19909,Omega\OG-951,Ms. Patricia German,F,1990-05-25,2021-02-05,2021-04-22,1,Russia,Gambia,10222.05,2,0,2,1529.03
IDZZ71878,Omega\OG-838,Ms. Julie Bechtol,F,1980-01-13,2021-11-11,2022-03-18,1,Colombia,Haiti,1617.84,2,0,2,492.87
IDYY83156,Calisto\CS-361,Mr. Aaron Anderson,M,1994-03-16,2021-09-05,2022-01-13,1,Kosovo,Western Sahara,3709.73,2,0,2,897.13
IDZZ18723,Omega\OG-285,Ms. Debra Trott,F,2005-06-30,2021-10-21,2022-07-24,1,Aruba,Suriname,1808.54,2,0,2,512.02
IDYY48958,Calisto\CS-016,Mr. Harold Featherstone,M,1999-02-01,2021-06-16,2022-05-17,1,Pitcairn Islands,Rwanda,16190.26,1,0,1,1718.27
IDXX25560,Adonis\AS-231,Ms. Victoria Nichols,F,1985-04-19,2021-04-15,2021-06-08,1,Slovakia,Tonga,16702.26,2,1,2,3275.21
